2.747979026361634070e+01,1.526796277247299306e-03,1.017770009763568240e+00,6.137931034482758674e-01,7.051724137931034875e+01
2.911787478196712442e+01,6.730937512410027157e-04,1.078439806739523110e+00,6.137931034482758674e-01,7.086206896551723844e+01
3.086143049361683666e+01,2.814927711775354531e-04,1.143015944208030987e+00,6.137931034482758674e-01,7.120689655172414234e+01
3.271045739856533174e+01,1.116750500174649324e-04,1.211498422169086320e+00,6.137931034482758674e-01,7.155172413793103203e+01
3.466495549681276600e+01,4.202834476432723993e-05,1.283887240622695103e+00,6.137931034482758674e-01,7.189655172413793593e+01
3.672492478835895469e+01,1.500464200497400974e-05,1.360182399568850231e+00,6.137931034482758674e-01,7.224137931034482563e+01
3.889036527320410386e+01,5.081667103846329673e-06,1.440383899007559476e+00,6.137931034482758674e-01,7.258620689655172953e+01
4.116127695134800035e+01,1.632615840698013926e-06,1.524491738938814844e+00,6.137931034482758674e-01,7.293103448275861922e+01
4.353765982279083602e+01,4.975755388672273772e-07,1.612505919362623663e+00,6.137931034482758674e-01,7.327586206896552312e+01
4.601951388753244743e+01,1.438570861713379668e-07,1.704426440278979493e+00,6.137931034482758674e-01,7.362068965517241281e+01
4.860683914557301222e+01,3.945487921373504899e-08,1.800253301687889440e+00,6.137931034482758674e-01,7.396551724137931672e+01
5.129963559691231723e+01,1.026519959932247989e-08,1.899986503589345066e+00,6.137931034482758674e-01,7.431034482758620641e+01
5.409790324155061825e+01,2.533560618963718838e-09,2.003626045983356363e+00,6.137931034482758674e-01,7.465517241379311031e+01
5.700164207948760975e+01,5.931880900644694923e-10,2.111171928869911341e+00,6.137931034482758674e-01,7.500000000000000000e+01
1.553528906835684609e+01,5.990962089997439177e-01,5.753810766058090609e-01,6.206896551724138122e-01,6.500000000000000000e+01
1.540227497040025639e+01,6.402951553150925124e-01,5.704546285333428335e-01,6.206896551724138122e-01,6.534482758620688969e+01
1.537385460717884200e+01,6.494588202273994249e-01,5.694020224881052306e-01,6.206896551724138122e-01,6.568965517241379359e+01
1.545002797869259226e+01,6.251882135463364687e-01,5.722232584700960301e-01,6.206896551724138122e-01,6.603448275862068328e+01
1.563079508494152492e+01,5.711598928446401935e-01,5.789183364793157871e-01,6.206896551724138122e-01,6.637931034482758719e+01
1.591615592592560979e+01,4.952133958807516390e-01,5.894872565157632804e-01,6.206896551724138122e-01,6.672413793103447688e+01
1.630611050164489129e+01,4.074880000838517757e-01,6.039300185794403975e-01,6.206896551724138122e-01,6.706896551724138078e+01
1.680065881209931788e+01,3.182182058467799002e-01,6.222466226703451397e-01,6.206896551724138122e-01,6.741379310344827047e+01
1.739980085728895887e+01,2.358429946628186891e-01,6.444370687884799498e-01,6.206896551724138122e-01,6.775862068965517437e+01
1.810353663721373252e+01,1.658856037595426713e-01,6.705013569338419410e-01,6.206896551724138122e-01,6.810344827586206407e+01
1.891186615187370990e+01,1.107343023621876199e-01,7.004394871064336670e-01,6.206896551724138122e-01,6.844827586206896797e+01
1.982478940126881639e+01,7.015254145706531497e-02,7.342514593062524630e-01,6.206896551724138122e-01,6.879310344827585766e+01
2.084230638539915503e+01,4.217862359088713625e-02,7.719372735333019930e-01,6.206896551724138122e-01,6.913793103448276156e+01
2.196441710426460148e+01,2.406739893164604183e-02,8.134969297875778160e-01,6.206896551724138122e-01,6.948275862068965125e+01
2.319112155786528362e+01,1.303327830889181721e-02,8.589304280690845950e-01,6.206896551724138122e-01,6.982758620689655515e+01
2.452241974620107712e+01,6.698320761170888267e-03,9.082377683778176669e-01,6.206896551724138122e-01,7.017241379310344485e+01
2.595831166927209566e+01,3.267126658059343967e-03,9.614189507137813617e-01,6.206896551724138122e-01,7.051724137931034875e+01
2.749879732707824331e+01,1.512355050399239202e-03,1.018473975076972016e+00,6.206896551724138122e-01,7.086206896551723844e+01
2.914387671961960891e+01,6.643995195432840246e-04,1.079402841467392848e+00,6.206896551724138122e-01,7.120689655172414234e+01
3.089354984689608230e+01,2.770081951023872367e-04,1.144205549885040085e+00,6.206896551724138122e-01,7.155172413793103203e+01
3.274781670890780561e+01,1.096083612028213539e-04,1.212882100329918833e+00,6.206896551724138122e-01,7.189655172413793593e+01
3.470667730565463671e+01,4.116067711274919687e-05,1.285432492802023541e+00,6.206896551724138122e-01,7.224137931034482563e+01
3.677013163713670707e+01,1.466929004318997750e-05,1.361856727301359538e+00,6.206896551724138122e-01,7.258620689655172953e+01
3.893817970335386747e+01,4.961619317352124030e-06,1.442154803827921050e+00,6.206896551724138122e-01,7.293103448275861922e+01
4.121082150430628133e+01,1.592669058879711483e-06,1.526326722381714074e+00,6.206896551724138122e-01,7.327586206896552312e+01
4.358805703999377101e+01,4.851939817719224139e-07,1.614372482962732169e+00,6.206896551724138122e-01,7.362068965517241281e+01
4.606988631041657101e+01,1.402791180493375644e-07,1.706292085570984218e+00,6.206896551724138122e-01,7.396551724137931672e+01
4.865630931557438288e+01,3.849093024927037588e-08,1.802085530206458674e+00,6.206896551724138122e-01,7.431034482758620641e+01
5.134732605546750506e+01,1.002331887289100225e-08,1.901752816869166862e+00,6.206896551724138122e-01,7.465517241379311031e+01
5.414293653009568175e+01,2.477150798979955319e-09,2.005293945559099456e+00,6.206896551724138122e-01,7.500000000000000000e+01
1.554001895121321475e+01,5.976810555926452828e-01,5.755562574523412911e-01,6.275862068965517571e-01,6.500000000000000000e+01
1.532389074656455819e+01,6.658879160382772389e-01,5.675515091320206817e-01,6.275862068965517571e-01,6.534482758620688969e+01
1.521147881808736457e+01,7.043865811366825103e-01,5.633881043736060912e-01,6.275862068965517571e-01,6.568965517241379359e+01
1.520278316578167122e+01,7.074557989135872305e-01,5.630660431770989627e-01,6.275862068965517571e-01,6.603448275862068328e+01
1.529780378964746923e+01,6.746303023441277968e-01,5.665853255424988522e-01,6.275862068965517571e-01,6.637931034482758719e+01
1.549654068968476572e+01,6.108163801873363052e-01,5.739459514698060927e-01,6.275862068965517571e-01,6.672413793103447688e+01
1.579899386589355181e+01,5.250900661640500733e-01,5.851479209590204622e-01,6.275862068965517571e-01,6.706896551724138078e+01
1.620516331827380796e+01,4.285832820314670610e-01,6.001912340101410726e-01,6.275862068965517571e-01,6.741379310344827047e+01
1.671504904682559101e+01,3.321352322413708702e-01,6.190758906231700331e-01,6.275862068965517571e-01,6.775862068965517437e+01
1.732865105154883167e+01,2.443841102031307777e-01,6.418018907981049015e-01,6.275862068965517571e-01,6.810344827586206407e+01
1.804596933244360102e+01,1.707297794029553895e-01,6.683692345349482311e-01,6.275862068965517571e-01,6.844827586206896797e+01
1.886700388950981022e+01,1.132462657905768666e-01,6.987779218336966913e-01,6.275862068965517571e-01,6.879310344827585766e+01
1.979175472274756231e+01,7.132089728642011794e-02,7.330279526943541679e-01,6.275862068965517571e-01,6.913793103448276156e+01
2.082022183215675781e+01,4.264695257047415589e-02,7.711193271169169972e-01,6.275862068965517571e-01,6.948275862068965125e+01
2.195240521773748554e+01,2.421238130628010007e-02,8.130520451013883987e-01,6.275862068965517571e-01,6.982758620689655515e+01
2.318830487948966734e+01,1.305164651677733975e-02,8.588261066477654859e-01,6.275862068965517571e-01,7.017241379310344485e+01
2.452792081741338137e+01,6.679922106093309081e-03,9.084415117560511455e-01,6.275862068965517571e-01,7.051724137931034875e+01
2.597125303150853881e+01,3.246054372825453622e-03,9.618982604262421576e-01,6.275862068965517571e-01,7.086206896551723844e+01
2.751830152177522848e+01,1.497678098572578385e-03,1.019196352658341853e+00,6.275862068965517571e-01,7.120689655172414234e+01
2.916906628821336156e+01,6.560840267493376916e-04,1.080335788452346790e+00,6.275862068965517571e-01,7.155172413793103203e+01
3.092354733082306950e+01,2.728844236616073541e-04,1.145316567808261743e+00,6.275862068965517571e-01,7.189655172413793593e+01
3.278174464960416401e+01,1.077646507526353249e-04,1.214138690726080050e+00,6.275862068965517571e-01,7.224137931034482563e+01
3.474365824455681917e+01,4.040659006666892617e-05,1.286802157205808150e+00,6.275862068965517571e-01,7.258620689655172953e+01
3.680928811568091419e+01,1.438488433874927503e-05,1.363306967247441159e+00,6.275862068965517571e-01,7.293103448275861922e+01
3.897863426297658407e+01,4.862267451500138016e-06,1.443653120850984628e+00,6.275862068965517571e-01,7.327586206896552312e+01
4.125169668644363696e+01,1.560449110512895153e-06,1.527840618016431007e+00,6.275862068965517571e-01,7.362068965517241281e+01
4.362847538608228604e+01,4.754870277573559214e-07,1.615869458743788289e+00,6.275862068965517571e-01,7.396551724137931672e+01
4.610897036189233233e+01,1.375643919312860861e-07,1.707739643033049370e+00,6.275862068965517571e-01,7.431034482758620641e+01
4.869318161387393928e+01,3.778780707549097959e-08,1.803451170884220023e+00,6.275862068965517571e-01,7.465517241379311031e+01
5.138110914202699320e+01,9.855431478777683616e-09,1.903004042297296028e+00,6.275862068965517571e-01,7.500000000000000000e+01
1.563030941109653149e+01,5.712986083972194651e-01,5.789003485591307507e-01,6.344827586206895909e-01,6.500000000000000000e+01
1.533152100202117296e+01,6.633523084947006154e-01,5.678341111859693813e-01,6.344827586206895909e-01,6.534482758620688969e+01
1.513557141055362187e+01,7.316344691431445613e-01,5.605767189093934233e-01,6.344827586206895909e-01,6.568965517241379359e+01
1.504246063669389066e+01,7.665013174337143020e-01,5.571281717294033209e-01,6.344827586206895909e-01,6.603448275862068328e+01
1.505218868044196334e+01,7.627820907917816085e-01,5.574884696459986300e-01,6.344827586206895909e-01,6.637931034482758719e+01
1.516475554179783813e+01,7.210359263343052438e-01,5.616576126591792395e-01,6.344827586206895909e-01,6.672413793103447688e+01
1.538016122076152925e+01,6.474141028237929696e-01,5.696356007689454826e-01,6.344827586206895909e-01,6.706896551724138078e+01
1.569840571733302070e+01,5.521743659580985453e-01,5.814224339752970261e-01,6.344827586206895909e-01,6.741379310344827047e+01
1.611948903151234092e+01,4.473414707599308593e-01,5.970181122782348693e-01,6.344827586206895909e-01,6.775862068965517437e+01
1.664341116329944370e+01,3.442475958229544442e-01,6.164226356777571247e-01,6.344827586206895909e-01,6.810344827586206407e+01
1.727017211269438945e+01,2.516352652803563461e-01,6.396360041738662350e-01,6.344827586206895909e-01,6.844827586206896797e+01
1.799977187969710357e+01,1.747193191205776708e-01,6.666582177665594244e-01,6.344827586206895909e-01,6.879310344827585766e+01
1.883221046430767132e+01,1.152336150802699827e-01,6.974892764558396907e-01,6.344827586206895909e-01,6.913793103448276156e+01
1.976748786652600032e+01,7.219153549825897687e-02,7.321291802417037031e-01,6.344827586206895909e-01,6.948275862068965125e+01
2.080560408635219005e+01,4.295979559878580767e-02,7.705779291241552365e-01,6.344827586206895909e-01,6.982758620689655515e+01
2.194655912378613394e+01,2.428325877284752757e-02,8.128355231031901829e-01,6.344827586206895909e-01,7.017241379310344485e+01
2.319035297882794566e+01,1.303828782363017531e-02,8.589019621788127612e-01,6.344827586206895909e-01,7.051724137931034875e+01
2.453698565147750088e+01,6.649714421990310029e-03,9.087772463510185306e-01,6.344827586206895909e-01,7.086206896551723844e+01
2.598645714173493815e+01,3.221471248107931826e-03,9.624613756198124870e-01,6.344827586206895909e-01,7.120689655172414234e+01
2.753876744960012246e+01,1.482430559447994950e-03,1.019954349985189745e+00,6.344827586206895909e-01,7.155172413793103203e+01
2.919391657507318527e+01,6.479825240100625184e-04,1.081256169447154969e+00,6.344827586206895909e-01,7.189655172413793593e+01
3.095190451815396315e+01,2.690426064441449458e-04,1.146366834005702273e+00,6.344827586206895909e-01,7.224137931034482563e+01
3.281273127884265506e+01,1.061078866385845926e-04,1.215286343660838986e+00,6.344827586206895909e-01,7.258620689655172953e+01
3.477639685713904782e+01,3.975054635697320359e-05,1.288014698412557335e+00,6.344827586206895909e-01,7.293103448275861922e+01
3.684290125304335106e+01,1.414514404110319856e-05,1.364551898260864871e+00,6.344827586206895909e-01,7.327586206896552312e+01
3.901224446655537292e+01,4.781239302130164095e-06,1.444897943205754487e+00,6.344827586206895909e-01,7.362068965517241281e+01
4.128442649767529105e+01,1.535120324966401444e-06,1.529052833247233067e+00,6.344827586206895909e-01,7.396551724137931672e+01
4.365944734640292069e+01,4.681803665049647316e-07,1.617016568385293285e+00,6.344827586206895909e-01,7.431034482758620641e+01
4.613730701273848211e+01,1.356290773181067085e-07,1.708789148619943798e+00,6.344827586206895909e-01,7.465517241379311031e+01
4.871800549668172664e+01,3.732168574765380463e-08,1.804370573951175061e+00,6.344827586206895909e-01,7.500000000000000000e+01
1.580781555790692394e+01,5.227790752019894072e-01,5.854746502928490637e-01,6.413793103448275357e-01,6.500000000000000000e+01
1.542682962709415406e+01,6.324821013090806687e-01,5.713640602627464427e-01,6.413793103448275357e-01,6.534482758620688969e+01
1.514780505532550414e+01,7.271728504197445542e-01,5.610298168639075156e-01,6.413793103448275357e-01,6.568965517241379359e+01
1.497074184260098484e+01,7.944863570787530360e-01,5.544719200963327266e-01,6.413793103448275357e-01,6.603448275862068328e+01
1.489563998892059082e+01,8.248872752697722355e-01,5.516903699600218536e-01,6.413793103448275357e-01,6.637931034482758719e+01
1.492249949428432565e+01,8.138832989007258600e-01,5.526851664549750076e-01,6.413793103448275357e-01,6.672413793103447688e+01
1.505132035869219642e+01,7.631133328326291654e-01,5.574563095811924107e-01,6.413793103448275357e-01,6.706896551724138078e+01
1.528210258214417649e+01,6.799474014371449382e-01,5.660037993386731747e-01,6.413793103448275357e-01,6.741379310344827047e+01
1.561484616464030672e+01,5.757327936239692301e-01,5.783276357274187429e-01,6.413793103448275357e-01,6.775862068965517437e+01
1.604955110618054093e+01,4.632612650645995256e-01,5.944278187474274500e-01,6.413793103448275357e-01,6.810344827586206407e+01
1.658621740676493062e+01,3.542341134728107521e-01,6.143043483987011832e-01,6.413793103448275357e-01,6.844827586206896797e+01
1.722484506639342072e+01,2.574033222997260673e-01,6.379572246812378333e-01,6.413793103448275357e-01,6.879310344827585766e+01
1.796543408506607165e+01,1.777449562742472733e-01,6.653864475950397317e-01,6.413793103448275357e-01,6.913793103448276156e+01
1.880798446278280878e+01,1.166379279987368178e-01,6.965920171401039918e-01,6.413793103448275357e-01,6.948275862068965125e+01
1.975249619954371738e+01,7.273470443650920103e-02,7.315739333164339442e-01,6.413793103448275357e-01,6.982758620689655515e+01
2.079896929534870509e+01,4.310254688177688615e-02,7.703321961240261473e-01,6.413793103448275357e-01,7.017241379310344485e+01
2.194740375019786072e+01,2.427300579712226430e-02,8.128668055628837097e-01,6.413793103448275357e-01,7.051724137931034875e+01
2.319779956409110611e+01,1.298983272488146538e-02,8.591777616330039669e-01,6.413793103448275357e-01,7.086206896551723844e+01
2.455015673702853007e+01,6.606066324176057374e-03,9.092650643343900274e-01,6.413793103448275357e-01,7.120689655172414234e+01
2.600447526901004380e+01,3.192579149419435235e-03,9.631287136670386717e-01,6.413793103448275357e-01,7.155172413793103203e+01
2.756075516003571124e+01,1.466222191981113396e-03,1.020768709630952342e+00,6.413793103448275357e-01,7.189655172413793593e+01
2.921899641010546844e+01,6.399076117880848165e-04,1.082185052226128485e+00,6.413793103448275357e-01,7.224137931034482563e+01
3.097919901921940422e+01,2.653958552532577841e-04,1.147377741452570543e+00,6.413793103448275357e-01,7.258620689655172953e+01
3.284136298737740844e+01,1.045996829668125995e-04,1.216346777310274296e+00,6.413793103448275357e-01,7.293103448275861922e+01
3.480548831457959835e+01,3.917653055299949542e-05,1.289092159799244408e+00,6.413793103448275357e-01,7.327586206896552312e+01
3.687157500082585670e+01,1.394379371084239678e-05,1.365613888919476215e+00,6.413793103448275357e-01,7.362068965517241281e+01
3.903962304611630429e+01,4.716233488675280268e-06,1.445911964670974159e+00,6.413793103448275357e-01,7.396551724137931672e+01
4.130963245045081322e+01,1.515894644631387903e-06,1.529986387053733798e+00,6.413793103448275357e-01,7.431034482758620641e+01
4.368160321382954692e+01,4.630225173422725653e-07,1.617837156067760906e+00,6.413793103448275357e-01,7.465517241379311031e+01
4.615553533625229221e+01,1.343985481077405125e-07,1.709464271713047934e+00,6.413793103448275357e-01,7.500000000000000000e+01
1.607425097601611341e+01,4.575752021149032678e-01,5.953426287413375873e-01,6.482758620689654805e-01,6.500000000000000000e+01
1.561153929678845920e+01,5.766855171728831886e-01,5.782051591403133406e-01,6.482758620689654805e-01,6.534482758620688969e+01
1.524991151804125167e+01,6.909800667579428790e-01,5.648115377052315145e-01,6.482758620689654805e-01,6.568965517241379359e+01
1.498936763977449438e+01,7.871217324357302481e-01,5.551617644360923309e-01,6.482758620689654805e-01,6.603448275862068328e+01
1.482990766198816779e+01,8.524485917686460690e-01,5.492558393328951238e-01,6.482758620689654805e-01,6.637931034482758719e+01
1.477153158468230032e+01,8.776965712572186717e-01,5.470937623956407814e-01,6.482758620689654805e-01,6.672413793103447688e+01
1.481423940785689020e+01,8.591530096949974160e-01,5.486755336243293035e-01,6.482758620689654805e-01,6.706896551724138078e+01
1.495803113151190544e+01,7.995516792657492156e-01,5.540011530189594691e-01,6.482758620689654805e-01,6.741379310344827047e+01
1.520290675564737626e+01,7.074120830807195670e-01,5.630706205795324992e-01,6.482758620689654805e-01,6.775862068965517437e+01
1.554886628026329198e+01,5.950429544489935774e-01,5.758839363060478389e-01,6.482758620689654805e-01,6.810344827586206407e+01
1.599590970535966328e+01,4.758543798504319966e-01,5.924411001985060432e-01,6.482758620689654805e-01,6.844827586206896797e+01
1.654403703093646172e+01,3.617843152221903447e-01,6.127421122569060019e-01,6.482758620689654805e-01,6.879310344827585766e+01
1.719324825699371928e+01,2.615021765836356149e-01,6.367869724812488252e-01,6.482758620689654805e-01,6.913793103448276156e+01
1.794354338353141287e+01,1.797011231047107305e-01,6.645756808715338471e-01,6.482758620689654805e-01,6.948275862068965125e+01
1.879492241054956736e+01,1.174021863316776909e-01,6.961082374277617335e-01,6.482758620689654805e-01,6.982758620689655515e+01
1.974738533804814367e+01,7.292081062612079667e-02,7.313846421499312633e-01,6.482758620689654805e-01,7.017241379310344485e+01
2.080093216602721284e+01,4.306026527078273686e-02,7.704048950380448790e-01,6.482758620689654805e-01,7.051724137931034875e+01
2.195556289448667542e+01,2.417418403112995412e-02,8.131689960920991389e-01,6.482758620689654805e-01,7.086206896551723844e+01
2.321127752342663086e+01,1.290258880393879530e-02,8.596769453120974847e-01,6.482758620689654805e-01,7.120689655172414234e+01
2.456807605284697615e+01,6.547142592203401487e-03,9.099287426980361415e-01,6.482758620689654805e-01,7.155172413793103203e+01
2.602595848274784274e+01,3.158469244863188006e-03,9.639243882499201055e-01,6.482758620689654805e-01,7.189655172413793593e+01
2.758492481312907785e+01,1.448609786889325192e-03,1.021663881967743714e+00,6.482758620689654805e-01,7.224137931034482563e+01
2.924497504399082004e+01,6.316493993854378850e-04,1.083147223851511853e+00,6.482758620689654805e-01,7.258620689655172953e+01
